,rank,player,age,team_id,votes_first,points_won,points_max,award_share,g,mp_per_g,pts_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,fg_pct,fg3_pct,ft_pct,ws,ws_per_48,year,player_url,player_img
195,6,Kevin Love,20,MIN,0.0,16.0,600,0.027,81,25.3,11.1,9.1,1.0,0.4,0.6,.459,.105,.789,5.3,.124,2009,https://www.basketball-reference.com//players/l/loveke01.html,https://www.basketball-reference.com/req/202106291/images/players/loveke01.jpg
196,7,Michael Beasley,20,MIA,0.0,7.0,600,0.012,81,24.8,13.9,5.4,1.0,0.5,0.5,.472,.407,.772,3.4,.081,2009,https://www.basketball-reference.com//players/b/beaslmi01.html,https://www.basketball-reference.com/req/202106291/images/players/beaslmi01.jpg
197,8,Marc Gasol,24,MEM,0.0,4.0,600,0.007,82,30.7,11.9,7.4,1.7,0.8,1.1,.530,.000,.733,6.4,.121,2009,https://www.basketball-reference.com//players/g/gasolma01.html,https://www.basketball-reference.com/req/202106291/images/players/gasolma01.jpg
198,9T,Rudy Fernández,23,POR,0.0,3.0,600,0.005,78,25.6,10.4,2.7,2.0,0.9,0.2,.425,.399,.839,6.1,.147,2009,https://www.basketball-reference.com//players/f/fernaru01.html,https://www.basketball-reference.com/req/202106291/images/players/fernaru01.jpg
199,9T,Robin Lopez,20,PHO,0.0,3.0,600,0.005,60,10.2,3.2,2.0,0.1,0.2,0.7,.518,.000,.691,1.1,.083,2009,https://www.basketball-reference.com//players/l/lopezro01.html,https://www.basketball-reference.com/req/202106291/images/players/lopezro01.jpg
200,11T,Mario Chalmers,22,MIA,0.0,2.0,600,0.003,82,32.0,10.0,2.8,4.9,2.0,0.1,.420,.367,.767,5.2,.095,2009,https://www.basketball-reference.com//players/c/chalmma01.html,https://www.basketball-reference.com/req/202106291/images/players/chalmma01.jpg
201,11T,Courtney Lee,23,ORL,0.0,2.0,600,0.003,77,25.2,8.4,2.3,1.2,1.0,0.2,.450,.404,.830,4.4,.108,2009,https://www.basketball-reference.com//players/l/leeco01.html,https://www.basketball-reference.com/req/202106291/images/players/leeco01.jpg
202,13,Nicolas Batum,20,POR,0.0,1.0,600,0.002,79,18.4,5.4,2.8,0.9,0.6,0.5,.446,.369,.808,3.7,.123,2009,https://www.basketball-reference.com//players/b/batumni01.html,https://www.basketball-reference.com/req/202106291/images/players/batumni01.jpg
203,1,Tyreke Evans,20,SAC,67.0,491.0,615,0.798,72,37.2,20.1,5.3,5.8,1.5,0.4,.458,.255,.748,5.4,.097,2010,https://www.basketball-reference.com//players/e/evansty01.html,https://www.basketball-reference.com/req/202106291/images/players/evansty01.jpg
204,2,Stephen Curry,21,GSW,43.0,391.0,615,0.636,80,36.2,17.5,4.5,5.9,1.9,0.2,.462,.437,.885,4.7,.077,2010,https://www.basketball-reference.com//players/c/curryst01.html,https://www.basketball-reference.com/req/202106291/images/players/curryst01.jpg
205,3,Brandon Jennings,20,MIL,12.0,204.0,615,0.332,82,32.6,15.5,3.4,5.7,1.3,0.2,.371,.374,.817,4.2,.075,2010,https://www.basketball-reference.com//players/j/jennibr01.html,https://www.basketball-reference.com/req/202106291/images/players/jennibr01.jpg
206,4,Darren Collison,22,NOH,1.0,17.0,615,0.028,76,27.8,12.4,2.5,5.7,1.0,0.1,.477,.400,.851,2.9,.067,2010,https://www.basketball-reference.com//players/c/collida01.html,https://www.basketball-reference.com/req/202106291/images/players/collida01.jpg
207,5T,Jonny Flynn,20,MIN,0.0,2.0,615,0.003,81,28.9,13.5,2.4,4.4,1.0,0.0,.417,.358,.826,0.1,.002,2010,https://www.basketball-reference.com//players/f/flynnjo01.html,https://www.basketball-reference.com/req/202106291/images/players/flynnjo01.jpg
208,5T,Taj Gibson,24,CHI,0.0,2.0,615,0.003,82,26.9,9.0,7.5,0.9,0.6,1.3,.494,NO DATA,.646,4.7,.103,2010,https://www.basketball-reference.com//players/g/gibsota01.html,https://www.basketball-reference.com/req/202106291/images/players/gibsota01.jpg
209,1,Blake Griffin,21,LAC,118.0,590.0,590,1.000,82,38.0,22.5,12.1,3.8,0.8,0.5,.506,.292,.642,9.8,.152,2011,https://www.basketball-reference.com//players/g/griffbl01.html,https://www.basketball-reference.com/req/202106291/images/players/griffbl01.jpg
210,2,John Wall,20,WAS,0.0,295.0,590,0.500,69,37.8,16.4,4.6,8.3,1.8,0.5,.409,.296,.766,2.2,.041,2011,https://www.basketball-reference.com//players/w/walljo01.html,https://www.basketball-reference.com/req/202106291/images/players/walljo01.jpg
211,3,DeMarcus Cousins,20,SAC,0.0,81.0,590,0.137,81,28.5,14.1,8.6,2.5,1.0,0.8,.430,.167,.687,1.1,.022,2011,https://www.basketball-reference.com//players/c/couside01.html,https://www.basketball-reference.com/req/202106291/images/players/couside01.jpg
212,4,Landry Fields,22,NYK,0.0,62.0,590,0.105,82,31.0,9.7,6.4,1.9,1.0,0.2,.497,.393,.769,5.3,.100,2011,https://www.basketball-reference.com//players/f/fieldla01.html,https://www.basketball-reference.com/req/202106291/images/players/fieldla01.jpg
213,5,Gary Neal,26,SAS,0.0,19.0,590,0.032,80,21.1,9.8,2.5,1.2,0.3,0.1,.451,.419,.808,3.5,.099,2011,https://www.basketball-reference.com//players/n/nealga01.html,https://www.basketball-reference.com/req/202106291/images/players/nealga01.jpg
214,6,Greg Monroe,20,DET,0.0,15.0,590,0.025,80,27.8,9.4,7.5,1.3,1.2,0.6,.551,.000,.622,6.6,.143,2011,https://www.basketball-reference.com//players/m/monrogr01.html,https://www.basketball-reference.com/req/202106291/images/players/monrogr01.jpg
215,1,Kyrie Irving,19,CLE,117.0,592.0,600,0.987,51,30.5,18.5,3.7,5.4,1.1,0.4,.469,.399,.872,4.1,.125,2012,https://www.basketball-reference.com//players/i/irvinky01.html,https://www.basketball-reference.com/req/202106291/images/players/irvinky01.jpg
216,2,Ricky Rubio,21,MIN,0.0,170.0,600,0.283,41,34.2,10.6,4.2,8.2,2.2,0.2,.357,.340,.803,2.0,.070,2012,https://www.basketball-reference.com//players/r/rubiori01.html,https://www.basketball-reference.com/req/202106291/images/players/rubiori01.jpg
217,3,Kenneth Faried,22,DEN,1.0,129.0,600,0.215,46,22.5,10.2,7.7,0.8,0.7,1.0,.586,NO DATA,.665,4.6,.212,2012,https://www.basketball-reference.com//players/f/farieke01.html,https://www.basketball-reference.com/req/202106291/images/players/farieke01.jpg
218,4,Kawhi Leonard,20,SAS,1.0,47.0,600,0.078,64,24.0,7.9,5.1,1.1,1.3,0.4,.493,.376,.773,5.5,.171,2012,https://www.basketball-reference.com//players/l/leonaka01.html,https://www.basketball-reference.com/req/202106291/images/players/leonaka01.jpg
219,5,Iman Shumpert,21,NYK,1.0,33.0,600,0.055,59,28.9,9.5,3.2,2.8,1.7,0.1,.401,.306,.798,2.4,.068,2012,https://www.basketball-reference.com//players/s/shumpim01.html,https://www.basketball-reference.com/req/202106291/images/players/shumpim01.jpg
220,6,Klay Thompson,21,GSW,0.0,30.0,600,0.050,66,24.4,12.5,2.4,2.0,0.7,0.3,.443,.414,.868,1.7,.050,2012,https://www.basketball-reference.com//players/t/thompkl01.html,https://www.basketball-reference.com/req/202106291/images/players/thompkl01.jpg
221,7,Isaiah Thomas,22,SAC,0.0,28.0,600,0.047,65,25.5,11.5,2.6,4.1,0.8,0.1,.448,.379,.832,4.3,.124,2012,https://www.basketball-reference.com//players/t/thomais02.html,https://www.basketball-reference.com/req/202106291/images/players/thomais02.jpg
222,8,Brandon Knight,20,DET,0.0,21.0,600,0.035,66,32.3,12.8,3.2,3.8,0.7,0.2,.415,.380,.759,1.3,.029,2012,https://www.basketball-reference.com//players/k/knighbr03.html,https://www.basketball-reference.com/req/202106291/images/players/knighbr03.jpg
223,9,Chandler Parsons,23,HOU,0.0,14.0,600,0.023,63,28.6,9.5,4.8,2.1,1.2,0.5,.452,.337,.551,3.4,.090,2012,https://www.basketball-reference.com//players/p/parsoch01.html,https://www.basketball-reference.com/req/202106291/images/players/parsoch01.jpg
224,10,MarShon Brooks,23,NJN,0.0,4.0,600,0.007,56,29.4,12.6,3.6,2.3,0.9,0.3,.428,.313,.764,0.8,.022,2012,https://www.basketball-reference.com//players/b/brookma01.html,https://www.basketball-reference.com/req/202106291/images/players/brookma01.jpg
225,11,Kemba Walker,21,CHA,0.0,3.0,600,0.005,66,27.2,12.1,3.5,4.4,0.9,0.3,.366,.305,.789,0.3,.009,2012,https://www.basketball-reference.com//players/w/walkeke02.html,https://www.basketball-reference.com/req/202106291/images/players/walkeke02.jpg
226,12,Josh Selby,20,MEM,0.0,1.0,600,0.002,28,8.5,2.3,0.5,1.1,0.3,0.0,.347,.133,.786,-0.5,-0.105,2012,https://www.basketball-reference.com//players/s/selbyjo01.html,https://www.basketball-reference.com/req/202106291/images/players/selbyjo01.jpg
227,1,Damian Lillard,22,POR,121.0,605.0,605,1.000,82,38.6,19.0,3.1,6.5,0.9,0.2,.429,.368,.844,5.8,.088,2013,https://www.basketball-reference.com//players/l/lillada01.html,https://www.basketball-reference.com/req/202106291/images/players/lillada01.jpg
228,2,Anthony Davis,19,NOH,0.0,306.0,605,0.506,64,28.8,13.5,8.2,1.0,1.2,1.8,.516,.000,.751,6.1,.159,2013,https://www.basketball-reference.com//players/d/davisan02.html,https://www.basketball-reference.com/req/202106291/images/players/davisan02.jpg
229,3,Bradley Beal,19,WAS,0.0,94.0,605,0.155,56,31.2,13.9,3.8,2.4,0.9,0.5,.410,.386,.786,3.0,.082,2013,https://www.basketball-reference.com//players/b/bealbr01.html,https://www.basketball-reference.com/req/202106291/images/players/bealbr01.jpg
230,4,Andre Drummond,19,DET,0.0,36.0,605,0.060,60,20.7,7.9,7.6,0.5,1.0,1.6,.608,.500,.371,4.5,.172,2013,https://www.basketball-reference.com//players/d/drumman01.html,https://www.basketball-reference.com/req/202106291/images/players/drumman01.jpg
231,5,Dion Waiters,21,CLE,0.0,21.0,605,0.035,61,28.8,14.7,2.4,3.0,1.0,0.3,.412,.310,.746,0.9,.026,2013,https://www.basketball-reference.com//players/w/waitedi01.html,https://www.basketball-reference.com/req/202106291/images/players/waitedi01.jpg
232,6T,Harrison Barnes,20,GSW,0.0,8.0,605,0.013,81,25.4,9.2,4.1,1.2,0.6,0.2,.439,.359,.758,2.8,.065,2013,https://www.basketball-reference.com//players/b/barneha02.html,https://www.basketball-reference.com/req/202106291/images/players/barneha02.jpg
233,6T,Chris Copeland,28,NYK,0.0,8.0,605,0.013,56,15.4,8.7,2.1,0.5,0.3,0.2,.479,.421,.759,2.1,.117,2013,https://www.basketball-reference.com//players/c/copelch01.html,https://www.basketball-reference.com/req/202106291/images/players/copelch01.jpg
234,8,Michael Kidd-Gilchrist,19,CHA,0.0,3.0,605,0.005,78,26.0,9.0,5.8,1.5,0.7,0.9,.458,.222,.749,2.1,.051,2013,https://www.basketball-reference.com//players/k/kiddgmi01.html,https://www.basketball-reference.com/req/202106291/images/players/kiddgmi01.jpg
235,9,Jonas Valančiūnas,20,TOR,0.0,2.0,605,0.003,62,23.9,8.9,6.0,0.7,0.3,1.3,.557,NO DATA,.789,3.9,.127,2013,https://www.basketball-reference.com//players/v/valanjo01.html,https://www.basketball-reference.com/req/202106291/images/players/valanjo01.jpg
236,10,John Jenkins,21,ATL,0.0,1.0,605,0.002,61,14.8,6.1,1.5,0.9,0.2,0.2,.446,.384,.843,1.7,.091,2013,https://www.basketball-reference.com//players/j/jenkijo01.html,https://www.basketball-reference.com/req/202106291/images/players/jenkijo01.jpg
237,1,Michael Carter-Williams,22,PHI,104.0,569.0,620,0.918,70,34.5,16.7,6.2,6.3,1.9,0.6,.405,.264,.703,1.3,.026,2014,https://www.basketball-reference.com//players/c/cartemi01.html,https://www.basketball-reference.com/req/202106291/images/players/cartemi01.jpg
238,2,Victor Oladipo,21,ORL,16.0,364.0,620,0.587,80,31.1,13.8,4.1,4.1,1.6,0.5,.419,.327,.780,1.3,.026,2014,https://www.basketball-reference.com//players/o/oladivi01.html,https://www.basketball-reference.com/req/202106291/images/players/oladivi01.jpg
239,3,Trey Burke,21,UTA,1.0,96.0,620,0.155,70,32.3,12.8,3.0,5.7,0.6,0.1,.380,.330,.903,0.9,.020,2014,https://www.basketball-reference.com//players/b/burketr01.html,https://www.basketball-reference.com/req/202106291/images/players/burketr01.jpg
240,4,Mason Plumlee,23,BRK,2.0,58.0,620,0.094,70,18.2,7.4,4.4,0.9,0.7,0.8,.659,.000,.626,4.7,.176,2014,https://www.basketball-reference.com//players/p/plumlma01.html,https://www.basketball-reference.com/req/202106291/images/players/plumlma01.jpg
241,5,Tim Hardaway Jr.,21,NYK,1.0,23.0,620,0.037,81,23.1,10.2,1.5,0.8,0.5,0.1,.428,.363,.828,3.1,.080,2014,https://www.basketball-reference.com//players/h/hardati02.html,https://www.basketball-reference.com/req/202106291/images/players/hardati02.jpg
242,6,Gorgui Dieng,24,MIN,0.0,3.0,620,0.005,60,13.6,4.8,5.0,0.7,0.5,0.8,.498,1.000,.634,2.2,.129,2014,https://www.basketball-reference.com//players/d/dienggo01.html,https://www.basketball-reference.com/req/202106291/images/players/dienggo01.jpg
243,7T,Steven Adams,20,OKC,0.0,1.0,620,0.002,81,14.8,3.3,4.1,0.5,0.5,0.7,.503,NO DATA,.581,2.9,.114,2014,https://www.basketball-reference.com//players/a/adamsst01.html,https://www.basketball-reference.com/req/202106291/images/players/adamsst01.jpg
244,7T,Giannis Antetokounmpo,19,MIL,0.0,1.0,620,0.002,77,24.6,6.8,4.4,1.9,0.8,0.8,.414,.347,.683,1.2,.031,2014,https://www.basketball-reference.com//players/a/antetgi01.html,https://www.basketball-reference.com/req/202106291/images/players/antetgi01.jpg
245,7T,Nick Calathes,24,MEM,0.0,1.0,620,0.002,71,16.5,4.9,1.9,2.9,0.9,0.1,.457,.311,.611,1.5,.062,2014,https://www.basketball-reference.com//players/c/calatni01.html,https://www.basketball-reference.com/req/202106291/images/players/calatni01.jpg
246,1,Andrew Wiggins,19,MIN,110.0,604.0,650,0.929,82,36.2,16.9,4.6,2.1,1.0,0.6,.437,.310,.760,2.1,.034,2015,https://www.basketball-reference.com//players/w/wiggian01.html,https://www.basketball-reference.com/req/202106291/images/players/wiggian01.jpg
247,2,Nikola Mirotić,23,CHI,14.0,335.0,650,0.515,82,20.2,10.2,4.9,1.2,0.7,0.7,.405,.316,.803,5.7,.165,2015,https://www.basketball-reference.com//players/m/mirotni01.html,https://www.basketball-reference.com/req/202106291/images/players/mirotni01.jpg
248,3,Nerlens Noel,20,PHI,3.0,141.0,650,0.217,75,30.8,9.9,8.1,1.7,1.8,1.9,.462,NO DATA,.609,4.0,.083,2015,https://www.basketball-reference.com//players/n/noelne01.html,https://www.basketball-reference.com/req/202106291/images/players/noelne01.jpg
249,4,Elfrid Payton,20,ORL,3.0,79.0,650,0.122,82,30.4,8.9,4.3,6.5,1.7,0.2,.425,.262,.551,2.3,.044,2015,https://www.basketball-reference.com//players/p/paytoel01.html,https://www.basketball-reference.com/req/202106291/images/players/paytoel01.jpg
250,5,Marcus Smart,20,BOS,0.0,6.0,650,0.009,67,27.0,7.8,3.3,3.1,1.5,0.3,.367,.335,.646,2.9,.077,2015,https://www.basketball-reference.com//players/s/smartma01.html,https://www.basketball-reference.com/req/202106291/images/players/smartma01.jpg
251,6,Jusuf Nurkić,20,DEN,0.0,3.0,650,0.005,62,17.8,6.9,6.2,0.8,0.8,1.1,.446,.000,.636,1.6,.069,2015,https://www.basketball-reference.com//players/n/nurkiju01.html,https://www.basketball-reference.com/req/202106291/images/players/nurkiju01.jpg
252,7,Jordan Clarkson,22,LAL,0.0,2.0,650,0.003,59,25.0,11.9,3.2,3.5,0.9,0.2,.448,.314,.829,2.4,.078,2015,https://www.basketball-reference.com//players/c/clarkjo01.html,https://www.basketball-reference.com/req/202106291/images/players/clarkjo01.jpg
253,1,Karl-Anthony Towns,20,MIN,130.0,650.0,650,1.000,82,32.0,18.3,10.5,2.0,0.7,1.7,.542,.341,.811,8.3,.151,2016,https://www.basketball-reference.com//players/t/townska01.html,https://www.basketball-reference.com/req/202106291/images/players/townska01.jpg
254,2,Kristaps Porziņģis,20,NYK,0.0,363.0,650,0.558,72,28.4,14.3,7.3,1.3,0.7,1.9,.421,.333,.838,4.4,.102,2016,https://www.basketball-reference.com//players/p/porzikr01.html,https://www.basketball-reference.com/req/202106291/images/players/porzikr01.jpg
255,3,Nikola Jokić,20,DEN,0.0,59.0,650,0.091,80,21.7,10.0,7.0,2.4,1.0,0.6,.512,.333,.811,6.7,.185,2016,https://www.basketball-reference.com//players/j/jokicni01.html,https://www.basketball-reference.com/req/202106291/images/players/jokicni01.jpg
256,4,Devin Booker,19,PHO,0.0,49.0,650,0.075,76,27.7,13.8,2.5,2.6,0.6,0.3,.423,.343,.840,1.9,.043,2016,https://www.basketball-reference.com//players/b/bookede01.html,https://www.basketball-reference.com/req/202106291/images/players/bookede01.jpg
257,5,Jahlil Okafor,20,PHI,0.0,34.0,650,0.052,53,30.0,17.5,7.0,1.2,0.4,1.2,.508,.167,.686,1.2,.037,2016,https://www.basketball-reference.com//players/o/okafoja01.html,https://www.basketball-reference.com/req/202106291/images/players/okafoja01.jpg
258,6,Justise Winslow,19,MIA,0.0,7.0,650,0.011,78,28.6,6.4,5.2,1.5,0.9,0.3,.422,.276,.684,2.5,.054,2016,https://www.basketball-reference.com//players/w/winslju01.html,https://www.basketball-reference.com/req/202106291/images/players/winslju01.jpg
259,7,Emmanuel Mudiay,19,DEN,0.0,4.0,650,0.006,68,30.4,12.8,3.4,5.5,1.0,0.5,.364,.319,.670,-2.1,-0.049,2016,https://www.basketball-reference.com//players/m/mudiaem01.html,https://www.basketball-reference.com/req/202106291/images/players/mudiaem01.jpg
260,8,Myles Turner,19,IND,0.0,3.0,650,0.005,60,22.8,10.3,5.5,0.7,0.4,1.4,.498,.214,.727,3.1,.109,2016,https://www.basketball-reference.com//players/t/turnemy01.html,https://www.basketball-reference.com/req/202106291/images/players/turnemy01.jpg
261,9,D'Angelo Russell,19,LAL,0.0,1.0,650,0.002,80,28.2,13.2,3.4,3.3,1.2,0.2,.410,.351,.737,0.0,.001,2016,https://www.basketball-reference.com//players/r/russeda01.html,https://www.basketball-reference.com/req/202106291/images/players/russeda01.jpg
262,1,Malcolm Brogdon,24,MIL,64.0,414.0,500,0.828,75,26.4,10.2,2.8,4.2,1.1,0.2,.457,.404,.865,4.1,.100,2017,https://www.basketball-reference.com//players/b/brogdma01.html,https://www.basketball-reference.com/req/202106291/images/players/brogdma01.jpg
263,2,Dario Šarić,22,PHI,13.0,266.0,500,0.532,81,26.3,12.8,6.3,2.2,0.7,0.4,.411,.311,.782,1.0,.023,2017,https://www.basketball-reference.com//players/s/saricda01.html,https://www.basketball-reference.com/req/202106291/images/players/saricda01.jpg
264,3,Joel Embiid,22,PHI,23.0,177.0,500,0.354,31,25.4,20.2,7.8,2.1,0.9,2.5,.466,.367,.783,1.9,.117,2017,https://www.basketball-reference.com//players/e/embiijo01.html,https://www.basketball-reference.com/req/202106291/images/players/embiijo01.jpg
265,4,Buddy Hield,24,TOT,0.0,21.0,500,0.042,82,23.0,10.6,3.3,1.5,0.5,0.1,.426,.391,.842,1.3,.032,2017,https://www.basketball-reference.com//players/h/hieldbu01.html,https://www.basketball-reference.com/req/202106291/images/players/hieldbu01.jpg
266,5T,Willy Hernangómez,22,NYK,0.0,8.0,500,0.016,72,18.4,8.2,7.0,1.3,0.6,0.5,.529,.267,.728,3.4,.123,2017,https://www.basketball-reference.com//players/h/hernawi01.html,https://www.basketball-reference.com/req/202106291/images/players/hernawi01.jpg
267,5T,Jamal Murray,19,DEN,0.0,8.0,500,0.016,82,21.5,9.9,2.6,2.1,0.6,0.3,.404,.334,.883,1.3,.037,2017,https://www.basketball-reference.com//players/m/murraja01.html,https://www.basketball-reference.com/req/202106291/images/players/murraja01.jpg
268,7,Marquese Chriss,19,PHO,0.0,3.0,500,0.006,82,21.3,9.2,4.2,0.7,0.8,0.9,.449,.321,.624,1.8,.050,2017,https://www.basketball-reference.com//players/c/chrisma01.html,https://www.basketball-reference.com/req/202106291/images/players/chrisma01.jpg
269,8T,Jaylen Brown,20,BOS,0.0,1.0,500,0.002,78,17.2,6.6,2.8,0.8,0.4,0.2,.454,.341,.685,1.5,.053,2017,https://www.basketball-reference.com//players/b/brownja02.html,https://www.basketball-reference.com/req/202106291/images/players/brownja02.jpg
270,8T,Yogi Ferrell,23,TOT,0.0,1.0,500,0.002,46,26.0,10.0,2.4,3.7,0.9,0.2,.406,.386,.831,1.8,.072,2017,https://www.basketball-reference.com//players/f/ferreyo01.html,https://www.basketball-reference.com/req/202106291/images/players/ferreyo01.jpg
271,8T,Rodney McGruder,25,MIA,0.0,1.0,500,0.002,78,25.2,6.4,3.3,1.6,0.6,0.2,.413,.332,.620,2.9,.072,2017,https://www.basketball-reference.com//players/m/mcgruro01.html,https://www.basketball-reference.com/req/202106291/images/players/mcgruro01.jpg
272,1,Ben Simmons,21,PHI,90.0,481.0,505,0.952,81,33.7,15.8,8.1,8.2,1.7,0.9,.545,.000,.560,9.2,.162,2018,https://www.basketball-reference.com//players/s/simmobe01.html,https://www.basketball-reference.com/req/202106291/images/players/simmobe01.jpg
273,2,Donovan Mitchell,21,UTA,11.0,323.0,505,0.640,79,33.4,20.5,3.7,3.7,1.5,0.3,.437,.340,.805,5.2,.095,2018,https://www.basketball-reference.com//players/m/mitchdo01.html,https://www.basketball-reference.com/req/202106291/images/players/mitchdo01.jpg
274,3,Jayson Tatum,19,BOS,0.0,101.0,505,0.200,80,30.5,13.9,5.0,1.6,1.0,0.7,.475,.434,.826,7.1,.139,2018,https://www.basketball-reference.com//players/t/tatumja01.html,https://www.basketball-reference.com/req/202106291/images/players/tatumja01.jpg
275,4,Kyle Kuzma,22,LAL,0.0,3.0,505,0.006,77,31.2,16.1,6.3,1.8,0.6,0.4,.450,.366,.707,3.8,.077,2018,https://www.basketball-reference.com//players/k/kuzmaky01.html,https://www.basketball-reference.com/req/202106291/images/players/kuzmaky01.jpg
276,5,Dennis Smith Jr.,20,DAL,0.0,1.0,505,0.002,69,29.7,15.2,3.8,5.2,1.0,0.3,.395,.313,.694,-0.7,-0.017,2018,https://www.basketball-reference.com//players/s/smithde03.html,https://www.basketball-reference.com/req/202106291/images/players/smithde03.jpg
277,1,Luka Dončić,19,DAL,98.0,496.0,500,0.992,72,32.2,21.2,7.8,6.0,1.1,0.3,.427,.327,.713,4.9,.101,2019,https://www.basketball-reference.com//players/d/doncilu01.html,https://www.basketball-reference.com/req/202106291/images/players/doncilu01.jpg
278,2,Trae Young,20,ATL,2.0,301.0,500,0.602,81,30.9,19.1,3.7,8.1,0.9,0.2,.418,.324,.829,3.3,.062,2019,https://www.basketball-reference.com//players/y/youngtr01.html,https://www.basketball-reference.com/req/202106291/images/players/youngtr01.jpg
279,3,Deandre Ayton,20,PHO,0.0,66.0,500,0.132,71,30.7,16.3,10.3,1.8,0.9,0.9,.585,.000,.746,5.8,.128,2019,https://www.basketball-reference.com//players/a/aytonde01.html,https://www.basketball-reference.com/req/202106291/images/players/aytonde01.jpg
280,4,Jaren Jackson Jr.,19,MEM,0.0,12.0,500,0.024,58,26.1,13.8,4.7,1.1,0.9,1.4,.506,.359,.766,3.3,.105,2019,https://www.basketball-reference.com//players/j/jacksja02.html,https://www.basketball-reference.com/req/202106291/images/players/jacksja02.jpg
281,5,Collin Sexton,20,CLE,0.0,10.0,500,0.020,82,31.8,16.7,2.9,3.0,0.5,0.1,.430,.402,.839,-0.6,-0.011,2019,https://www.basketball-reference.com//players/s/sextoco01.html,https://www.basketball-reference.com/req/202106291/images/players/sextoco01.jpg
282,6,Shai Gilgeous-Alexander,20,LAC,0.0,7.0,500,0.014,82,26.5,10.8,2.8,3.3,1.2,0.5,.476,.367,.800,3.3,.074,2019,https://www.basketball-reference.com//players/g/gilgesh01.html,https://www.basketball-reference.com/req/202106291/images/players/gilgesh01.jpg
283,7,Marvin Bagley III,19,SAC,0.0,6.0,500,0.012,62,25.3,14.9,7.6,1.0,0.5,1.0,.504,.313,.691,3.6,.110,2019,https://www.basketball-reference.com//players/b/baglema01.html,https://www.basketball-reference.com/req/202106291/images/players/baglema01.jpg
284,8T,Josh Okogie,20,MIN,0.0,1.0,500,0.002,74,23.7,7.7,2.9,1.2,1.2,0.4,.386,.279,.728,1.2,.034,2019,https://www.basketball-reference.com//players/o/okogijo01.html,https://www.basketball-reference.com/req/202106291/images/players/okogijo01.jpg
285,8T,Mitchell Robinson,20,NYK,0.0,1.0,500,0.002,66,20.6,7.3,6.4,0.6,0.8,2.4,.694,NO DATA,.600,6.1,.217,2019,https://www.basketball-reference.com//players/r/robinmi01.html,https://www.basketball-reference.com/req/202106291/images/players/robinmi01.jpg
286,1,Ja Morant,20,MEM,99.0,498.0,500,0.996,67,31.0,17.8,3.9,7.3,0.9,0.3,.477,.335,.776,3.8,.088,2020,https://www.basketball-reference.com//players/m/moranja01.html,https://www.basketball-reference.com/req/202106291/images/players/moranja01.jpg
287,2,Kendrick Nunn,24,MIA,0.0,204.0,500,0.408,67,29.3,15.3,2.7,3.3,0.8,0.2,.439,.350,.850,2.0,.049,2020,https://www.basketball-reference.com//players/n/nunnke01.html,https://www.basketball-reference.com/req/202106291/images/players/nunnke01.jpg
288,3,Zion Williamson,19,NOP,1.0,140.0,500,0.280,24,27.8,22.5,6.3,2.1,0.7,0.4,.583,.429,.640,2.0,.141,2020,https://www.basketball-reference.com//players/w/willizi01.html,https://www.basketball-reference.com/req/202106291/images/players/willizi01.jpg
289,4,Brandon Clarke,23,MEM,0.0,50.0,500,0.100,58,22.4,12.1,5.9,1.4,0.6,0.8,.618,.359,.759,5.0,.183,2020,https://www.basketball-reference.com//players/c/clarkbr01.html,https://www.basketball-reference.com/req/202106291/images/players/clarkbr01.jpg
290,5,Coby White,19,CHI,0.0,3.0,500,0.006,65,25.8,13.2,3.5,2.7,0.8,0.1,.394,.354,.791,0.9,.026,2020,https://www.basketball-reference.com//players/w/whiteco01.html,https://www.basketball-reference.com/req/202106291/images/players/whiteco01.jpg
291,6T,Terence Davis,22,TOR,0.0,2.0,500,0.004,72,16.8,7.5,3.3,1.6,0.5,0.2,.456,.388,.864,3.1,.122,2020,https://www.basketball-reference.com//players/d/daviste02.html,https://www.basketball-reference.com/req/202106291/images/players/daviste02.jpg
292,6T,Eric Paschall,23,GSW,0.0,2.0,500,0.004,60,27.6,14.0,4.6,2.1,0.5,0.2,.497,.287,.774,2.1,.062,2020,https://www.basketball-reference.com//players/p/pascher01.html,https://www.basketball-reference.com/req/202106291/images/players/pascher01.jpg
293,8,RJ Barrett,19,NYK,0.0,1.0,500,0.002,56,30.4,14.3,5.0,2.6,1.0,0.3,.402,.320,.614,-0.5,-0.015,2020,https://www.basketball-reference.com//players/b/barrerj01.html,https://www.basketball-reference.com/req/202106291/images/players/barrerj01.jpg
294,1,LaMelo Ball,19,CHO,84.0,465.0,495,0.939,51,28.8,15.7,5.9,6.1,1.6,0.4,.436,.352,.758,2.8,.093,2021,https://www.basketball-reference.com//players/b/ballla01.html,https://www.basketball-reference.com/req/202106291/images/players/ballla01.jpg
295,2,Anthony Edwards,19,MIN,15.0,309.0,495,0.624,72,32.1,19.3,4.7,2.9,1.1,0.5,.417,.329,.776,0.8,.017,2021,https://www.basketball-reference.com//players/e/edwaran01.html,https://www.basketball-reference.com/req/202106291/images/players/edwaran01.jpg
296,3,Tyrese Haliburton,20,SAC,0.0,114.0,495,0.230,58,30.1,13.0,3.0,5.3,1.3,0.5,.472,.409,.857,3.5,.096,2021,https://www.basketball-reference.com//players/h/halibty01.html,https://www.basketball-reference.com/req/202106291/images/players/halibty01.jpg
