,rank,player,age,team_id,votes_first,points_won,points_max,award_share,g,mp_per_g,pts_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,fg_pct,fg3_pct,ft_pct,ws,ws_per_48,year,player_url,player_img
327,3,Manu Ginóbili,36,SAS,9.0,138.0,625,0.221,68,22.8,12.3,3.0,4.3,1.0,0.3,.469,.349,.851,5.7,.176,2014,https://www.basketball-reference.com//players/g/ginobma01.html,https://www.basketball-reference.com/req/202106291/images/players/ginobma01.jpg
328,4,Markieff Morris,24,PHO,5.0,85.0,625,0.136,81,26.6,13.8,6.0,1.8,0.8,0.6,.486,.315,.792,6.4,.143,2014,https://www.basketball-reference.com//players/m/morrima02.html,https://www.basketball-reference.com/req/202106291/images/players/morrima02.jpg
329,5,Reggie Jackson,23,OKC,4.0,49.0,625,0.078,80,28.5,13.1,3.9,4.1,1.1,0.1,.440,.339,.893,4.9,.104,2014,https://www.basketball-reference.com//players/j/jacksre01.html,https://www.basketball-reference.com/req/202106291/images/players/jacksre01.jpg
330,6,Vince Carter,37,DAL,1.0,12.0,625,0.019,81,24.4,11.9,3.5,2.6,0.8,0.4,.407,.394,.821,4.3,.105,2014,https://www.basketball-reference.com//players/c/cartevi01.html,https://www.basketball-reference.com/req/202106291/images/players/cartevi01.jpg
331,7,D.J. Augustin,26,TOT,0.0,6.0,625,0.010,71,27.3,13.1,1.8,4.4,0.7,0.0,.415,.401,.885,6.2,.154,2014,https://www.basketball-reference.com//players/a/augusdj01.html,https://www.basketball-reference.com/req/202106291/images/players/augusdj01.jpg
332,8T,Enes Freedom,21,UTA,0.0,3.0,625,0.005,80,26.7,12.3,7.5,0.9,0.4,0.5,.491,.000,.730,2.2,.050,2014,https://www.basketball-reference.com//players/k/kanteen01.html,https://www.basketball-reference.com/req/202106291/images/players/kanteen01.jpg
333,8T,Dion Waiters,22,CLE,0.0,3.0,625,0.005,70,29.6,15.9,2.8,3.0,0.9,0.2,.433,.368,.685,1.6,.037,2014,https://www.basketball-reference.com//players/w/waitedi01.html,https://www.basketball-reference.com/req/202106291/images/players/waitedi01.jpg
334,8T,Nick Young,28,LAL,0.0,3.0,625,0.005,64,28.3,17.9,2.6,1.5,0.7,0.2,.435,.386,.825,2.5,.067,2014,https://www.basketball-reference.com//players/y/youngni01.html,https://www.basketball-reference.com/req/202106291/images/players/youngni01.jpg
335,11T,Chris Andersen,35,MIA,0.0,2.0,625,0.003,72,19.4,6.6,5.3,0.3,0.4,1.3,.644,.250,.710,6.0,.205,2014,https://www.basketball-reference.com//players/a/anderch01.html,https://www.basketball-reference.com/req/202106291/images/players/anderch01.jpg
336,11T,Marco Belinelli,27,SAS,0.0,2.0,625,0.003,80,25.2,11.4,2.8,2.2,0.6,0.1,.485,.430,.847,5.9,.140,2014,https://www.basketball-reference.com//players/b/belinma01.html,https://www.basketball-reference.com/req/202106291/images/players/belinma01.jpg
337,13T,Andray Blatche,27,BRK,0.0,1.0,625,0.002,73,22.2,11.2,5.3,1.5,1.0,0.5,.476,.278,.742,3.7,.109,2014,https://www.basketball-reference.com//players/b/blatcan01.html,https://www.basketball-reference.com/req/202106291/images/players/blatcan01.jpg
338,13T,Tim Hardaway Jr.,21,NYK,0.0,1.0,625,0.002,81,23.1,10.2,1.5,0.8,0.5,0.1,.428,.363,.828,3.1,.080,2014,https://www.basketball-reference.com//players/h/hardati02.html,https://www.basketball-reference.com/req/202106291/images/players/hardati02.jpg
339,13T,Patty Mills,25,SAS,0.0,1.0,625,0.002,81,18.9,10.2,2.1,1.8,0.8,0.1,.464,.425,.890,5.6,.175,2014,https://www.basketball-reference.com//players/m/millspa02.html,https://www.basketball-reference.com/req/202106291/images/players/millspa02.jpg
340,13T,Timofey Mozgov,27,DEN,0.0,1.0,625,0.002,82,21.6,9.4,6.4,0.8,0.3,1.2,.523,.167,.754,4.5,.123,2014,https://www.basketball-reference.com//players/m/mozgoti01.html,https://www.basketball-reference.com/req/202106291/images/players/mozgoti01.jpg
341,13T,Greivis Vásquez,27,TOT,0.0,1.0,625,0.002,79,22.5,9.6,2.2,4.1,0.4,0.1,.421,.377,.880,3.6,.097,2014,https://www.basketball-reference.com//players/v/vasqugr01.html,https://www.basketball-reference.com/req/202106291/images/players/vasqugr01.jpg
342,13T,Mo Williams,31,POR,0.0,1.0,625,0.002,74,24.8,9.7,2.1,4.3,0.7,0.1,.417,.369,.876,2.2,.056,2014,https://www.basketball-reference.com//players/w/willima01.html,https://www.basketball-reference.com/req/202106291/images/players/willima01.jpg
343,1,Lou Williams,28,TOR,78.0,502.0,650,0.772,80,25.2,15.5,1.9,2.1,1.1,0.1,.404,.340,.861,6.6,.157,2015,https://www.basketball-reference.com//players/w/willilo02.html,https://www.basketball-reference.com/req/202106291/images/players/willilo02.jpg
344,2,Isaiah Thomas,25,TOT,33.0,324.0,650,0.498,67,25.8,16.4,2.3,4.2,0.9,0.1,.420,.373,.868,6.1,.169,2015,https://www.basketball-reference.com//players/t/thomais02.html,https://www.basketball-reference.com/req/202106291/images/players/thomais02.jpg
345,3,Jamal Crawford,34,LAC,8.0,131.0,650,0.202,64,26.6,15.8,1.9,2.5,0.9,0.2,.396,.327,.901,3.6,.102,2015,https://www.basketball-reference.com//players/c/crawfja01.html,https://www.basketball-reference.com/req/202106291/images/players/crawfja01.jpg
346,4,Andre Iguodala,31,GSW,7.0,100.0,650,0.154,77,26.9,7.8,3.3,3.0,1.2,0.3,.466,.349,.596,5.1,.117,2015,https://www.basketball-reference.com//players/i/iguodan01.html,https://www.basketball-reference.com/req/202106291/images/players/iguodan01.jpg
347,5,Tristan Thompson,23,CLE,0.0,33.0,650,0.051,82,26.8,8.5,8.0,0.5,0.4,0.7,.547,NO DATA,.641,6.8,.148,2015,https://www.basketball-reference.com//players/t/thomptr01.html,https://www.basketball-reference.com/req/202106291/images/players/thomptr01.jpg
348,6,Nikola Mirotić,23,CHI,1.0,24.0,650,0.037,82,20.2,10.2,4.9,1.2,0.7,0.7,.405,.316,.803,5.7,.165,2015,https://www.basketball-reference.com//players/m/mirotni01.html,https://www.basketball-reference.com/req/202106291/images/players/mirotni01.jpg
349,7,Marreese Speights,27,GSW,1.0,20.0,650,0.031,76,15.9,10.4,4.3,0.9,0.3,0.4,.492,.278,.843,4.0,.158,2015,https://www.basketball-reference.com//players/s/speigma01.html,https://www.basketball-reference.com/req/202106291/images/players/speigma01.jpg
350,8T,Corey Brewer,28,TOT,1.0,12.0,650,0.018,80,26.1,11.5,3.7,2.2,1.4,0.2,.426,.268,.743,3.1,.071,2015,https://www.basketball-reference.com//players/b/breweco01.html,https://www.basketball-reference.com/req/202106291/images/players/breweco01.jpg
351,8T,Manu Ginóbili,37,SAS,0.0,12.0,650,0.018,70,22.7,10.5,3.0,4.2,1.0,0.3,.426,.345,.721,3.7,.111,2015,https://www.basketball-reference.com//players/g/ginobma01.html,https://www.basketball-reference.com/req/202106291/images/players/ginobma01.jpg
352,10,Taj Gibson,29,CHI,1.0,8.0,650,0.012,62,27.3,10.3,6.4,1.1,0.6,1.2,.502,NO DATA,.717,4.8,.137,2015,https://www.basketball-reference.com//players/g/gibsota01.html,https://www.basketball-reference.com/req/202106291/images/players/gibsota01.jpg
353,11T,Aaron Brooks,30,CHI,0.0,1.0,650,0.002,82,23.0,11.6,2.0,3.2,0.7,0.2,.421,.387,.833,3.3,.083,2015,https://www.basketball-reference.com//players/b/brookaa01.html,https://www.basketball-reference.com/req/202106291/images/players/brookaa01.jpg
354,11T,Chris Kaman,32,POR,0.0,1.0,650,0.002,74,18.9,8.6,6.5,0.9,0.2,0.7,.515,NO DATA,.706,3.3,.112,2015,https://www.basketball-reference.com//players/k/kamanch01.html,https://www.basketball-reference.com/req/202106291/images/players/kamanch01.jpg
355,11T,Anthony Morrow,29,OKC,0.0,1.0,650,0.002,74,24.4,10.7,2.6,0.8,0.7,0.1,.463,.434,.888,5.7,.151,2015,https://www.basketball-reference.com//players/m/morroan01.html,https://www.basketball-reference.com/req/202106291/images/players/morroan01.jpg
356,11T,Dennis Schröder,21,ATL,0.0,1.0,650,0.002,77,19.7,10.0,2.1,4.1,0.6,0.1,.427,.351,.827,2.5,.080,2015,https://www.basketball-reference.com//players/s/schrode01.html,https://www.basketball-reference.com/req/202106291/images/players/schrode01.jpg
357,1,Jamal Crawford,35,LAC,51.0,341.0,650,0.525,79,26.9,14.2,1.8,2.3,0.7,0.2,.404,.340,.904,3.3,.076,2016,https://www.basketball-reference.com//players/c/crawfja01.html,https://www.basketball-reference.com/req/202106291/images/players/crawfja01.jpg
358,2,Andre Iguodala,32,GSW,33.0,288.0,650,0.443,65,26.6,7.0,4.0,3.4,1.1,0.3,.478,.351,.614,4.4,.122,2016,https://www.basketball-reference.com//players/i/iguodan01.html,https://www.basketball-reference.com/req/202106291/images/players/iguodan01.jpg
359,3,Enes Freedom,23,OKC,19.0,182.0,650,0.280,82,21.0,12.7,8.1,0.4,0.3,0.4,.576,.476,.797,8.1,.226,2016,https://www.basketball-reference.com//players/k/kanteen01.html,https://www.basketball-reference.com/req/202106291/images/players/kanteen01.jpg
360,4,Will Barton,25,DEN,15.0,158.0,650,0.243,82,28.7,14.4,5.8,2.5,0.9,0.5,.432,.345,.806,4.3,.088,2016,https://www.basketball-reference.com//players/b/bartowi01.html,https://www.basketball-reference.com/req/202106291/images/players/bartowi01.jpg
361,5,Evan Turner,27,BOS,3.0,46.0,650,0.071,81,28.0,10.5,4.9,4.4,1.0,0.3,.456,.241,.827,4.0,.085,2016,https://www.basketball-reference.com//players/t/turneev01.html,https://www.basketball-reference.com/req/202106291/images/players/turneev01.jpg
362,6,Ryan Anderson,27,NOP,4.0,43.0,650,0.066,66,30.4,17.0,6.0,1.1,0.6,0.4,.427,.366,.873,3.9,.092,2016,https://www.basketball-reference.com//players/a/anderry01.html,https://www.basketball-reference.com/req/202106291/images/players/anderry01.jpg
363,7,Jeremy Lin,27,CHO,1.0,30.0,650,0.046,78,26.3,11.7,3.2,3.0,0.7,0.5,.412,.336,.815,3.5,.082,2016,https://www.basketball-reference.com//players/l/linje01.html,https://www.basketball-reference.com/req/202106291/images/players/linje01.jpg
364,8,Ed Davis,26,POR,1.0,21.0,650,0.032,81,20.8,6.5,7.4,1.1,0.7,0.9,.611,NO DATA,.559,6.7,.192,2016,https://www.basketball-reference.com//players/d/davised01.html,https://www.basketball-reference.com/req/202106291/images/players/davised01.jpg
365,9,Dennis Schröder,22,ATL,1.0,17.0,650,0.026,80,20.3,11.0,2.6,4.4,0.9,0.1,.421,.322,.791,2.2,.064,2016,https://www.basketball-reference.com//players/s/schrode01.html,https://www.basketball-reference.com/req/202106291/images/players/schrode01.jpg
366,10,Tristan Thompson,24,CLE,2.0,16.0,650,0.025,82,27.7,7.8,9.0,0.8,0.5,0.6,.588,NO DATA,.616,8.7,.185,2016,https://www.basketball-reference.com//players/t/thomptr01.html,https://www.basketball-reference.com/req/202106291/images/players/thomptr01.jpg
367,11,Shaun Livingston,30,GSW,0.0,7.0,650,0.011,78,19.5,6.3,2.2,3.0,0.7,0.3,.536,.167,.860,4.6,.145,2016,https://www.basketball-reference.com//players/l/livinsh01.html,https://www.basketball-reference.com/req/202106291/images/players/livinsh01.jpg
368,12T,J.J. Barea,31,DAL,0.0,5.0,650,0.008,74,22.5,10.9,2.1,4.1,0.4,0.0,.446,.385,.771,2.8,.082,2016,https://www.basketball-reference.com//players/b/bareajo01.html,https://www.basketball-reference.com/req/202106291/images/players/bareajo01.jpg
369,12T,Boris Diaw,33,SAS,0.0,5.0,650,0.008,76,18.2,6.4,3.1,2.3,0.3,0.3,.527,.362,.737,3.8,.132,2016,https://www.basketball-reference.com//players/d/diawbo01.html,https://www.basketball-reference.com/req/202106291/images/players/diawbo01.jpg
370,14,Zach LaVine,20,MIN,0.0,4.0,650,0.006,82,28.0,14.0,2.8,3.1,0.8,0.2,.452,.389,.793,2.6,.054,2016,https://www.basketball-reference.com//players/l/lavinza01.html,https://www.basketball-reference.com/req/202106291/images/players/lavinza01.jpg
371,15,Darren Collison,28,SAC,0.0,3.0,650,0.005,74,30.0,14.0,2.3,4.3,1.0,0.1,.486,.401,.858,5.2,.113,2016,https://www.basketball-reference.com//players/c/collida01.html,https://www.basketball-reference.com/req/202106291/images/players/collida01.jpg
372,16T,Allen Crabbe,23,POR,0.0,1.0,650,0.002,81,26.0,10.3,2.7,1.2,0.8,0.2,.459,.393,.867,4.3,.098,2016,https://www.basketball-reference.com//players/c/crabbal01.html,https://www.basketball-reference.com/req/202106291/images/players/crabbal01.jpg
373,16T,Jrue Holiday,25,NOP,0.0,1.0,650,0.002,65,28.2,16.8,3.0,6.0,1.4,0.3,.439,.336,.843,3.4,.089,2016,https://www.basketball-reference.com//players/h/holidjr01.html,https://www.basketball-reference.com/req/202106291/images/players/holidjr01.jpg
374,16T,Patrick Patterson,26,TOR,0.0,1.0,650,0.002,79,25.6,6.9,4.3,1.2,0.7,0.4,.414,.362,.853,3.6,.086,2016,https://www.basketball-reference.com//players/p/pattepa01.html,https://www.basketball-reference.com/req/202106291/images/players/pattepa01.jpg
375,16T,Mirza Teletović,30,PHO,0.0,1.0,650,0.002,79,21.3,12.2,3.8,1.1,0.4,0.3,.427,.393,.774,3.8,.109,2016,https://www.basketball-reference.com//players/t/teletmi01.html,https://www.basketball-reference.com/req/202106291/images/players/teletmi01.jpg
376,1,Eric Gordon,28,HOU,46.0,358.0,500,0.716,75,31.0,16.2,2.7,2.5,0.6,0.5,.406,.372,.840,3.8,.079,2017,https://www.basketball-reference.com//players/g/gordoer01.html,https://www.basketball-reference.com/req/202106291/images/players/gordoer01.jpg
377,2,Andre Iguodala,33,GSW,43.0,326.0,500,0.652,76,26.3,7.6,4.0,3.4,1.0,0.5,.528,.362,.706,6.9,.167,2017,https://www.basketball-reference.com//players/i/iguodan01.html,https://www.basketball-reference.com/req/202106291/images/players/iguodan01.jpg
378,3,Lou Williams,30,TOT,5.0,70.0,500,0.140,81,24.6,17.5,2.5,3.0,1.0,0.2,.429,.365,.880,6.1,.148,2017,https://www.basketball-reference.com//players/w/willilo02.html,https://www.basketball-reference.com/req/202106291/images/players/willilo02.jpg
379,4,Zach Randolph,35,MEM,2.0,46.0,500,0.092,73,24.5,14.1,8.2,1.7,0.5,0.1,.449,.223,.731,3.2,.086,2017,https://www.basketball-reference.com//players/r/randoza01.html,https://www.basketball-reference.com/req/202106291/images/players/randoza01.jpg
380,5,James Johnson,29,MIA,1.0,25.0,500,0.050,76,27.4,12.8,4.9,3.6,1.0,1.1,.479,.340,.707,5.1,.117,2017,https://www.basketball-reference.com//players/j/johnsja01.html,https://www.basketball-reference.com/req/202106291/images/players/johnsja01.jpg
381,6,Greg Monroe,26,MIL,1.0,21.0,500,0.042,81,22.5,11.7,6.6,2.3,1.1,0.5,.533,.000,.741,5.6,.147,2017,https://www.basketball-reference.com//players/m/monrogr01.html,https://www.basketball-reference.com/req/202106291/images/players/monrogr01.jpg
382,7,Jamal Crawford,36,LAC,1.0,20.0,500,0.040,82,26.3,12.3,1.6,2.6,0.7,0.2,.413,.360,.857,1.9,.043,2017,https://www.basketball-reference.com//players/c/crawfja01.html,https://www.basketball-reference.com/req/202106291/images/players/crawfja01.jpg
383,8T,Enes Freedom,24,OKC,1.0,14.0,500,0.028,72,21.3,14.3,6.7,0.9,0.4,0.5,.545,.132,.786,5.8,.183,2017,https://www.basketball-reference.com//players/k/kanteen01.html,https://www.basketball-reference.com/req/202106291/images/players/kanteen01.jpg
384,8T,Patty Mills,28,SAS,0.0,14.0,500,0.028,80,21.9,9.5,1.8,3.5,0.8,0.0,.440,.414,.825,5.1,.139,2017,https://www.basketball-reference.com//players/m/millspa02.html,https://www.basketball-reference.com/req/202106291/images/players/millspa02.jpg
385,10,Tim Hardaway Jr.,24,ATL,0.0,3.0,500,0.006,79,27.3,14.5,2.8,2.3,0.7,0.2,.455,.357,.766,4.8,.107,2017,https://www.basketball-reference.com//players/h/hardati02.html,https://www.basketball-reference.com/req/202106291/images/players/hardati02.jpg
386,11T,Malcolm Brogdon,24,MIL,0.0,1.0,500,0.002,75,26.4,10.2,2.8,4.2,1.1,0.2,.457,.404,.865,4.1,.100,2017,https://www.basketball-reference.com//players/b/brogdma01.html,https://www.basketball-reference.com/req/202106291/images/players/brogdma01.jpg
387,11T,Vince Carter,40,MEM,0.0,1.0,500,0.002,73,24.6,8.0,3.1,1.8,0.8,0.5,.394,.378,.765,4.0,.106,2017,https://www.basketball-reference.com//players/c/cartevi01.html,https://www.basketball-reference.com/req/202106291/images/players/cartevi01.jpg
388,11T,Tyler Johnson,24,MIA,0.0,1.0,500,0.002,73,29.8,13.7,4.0,3.2,1.2,0.6,.433,.372,.768,5.8,.128,2017,https://www.basketball-reference.com//players/j/johnsty01.html,https://www.basketball-reference.com/req/202106291/images/players/johnsty01.jpg
389,1,Lou Williams,31,LAC,97.0,495.0,505,0.980,79,32.8,22.6,2.5,5.3,1.1,0.2,.435,.359,.880,6.7,.125,2018,https://www.basketball-reference.com//players/w/willilo02.html,https://www.basketball-reference.com/req/202106291/images/players/willilo02.jpg
390,2,Eric Gordon,29,HOU,3.0,246.0,505,0.487,69,31.2,18.0,2.5,2.2,0.6,0.4,.428,.359,.809,4.7,.105,2018,https://www.basketball-reference.com//players/g/gordoer01.html,https://www.basketball-reference.com/req/202106291/images/players/gordoer01.jpg
391,3,Fred VanVleet,23,TOR,1.0,64.0,505,0.127,76,20.0,8.6,2.4,3.2,0.9,0.3,.426,.414,.832,4.7,.149,2018,https://www.basketball-reference.com//players/v/vanvlfr01.html,https://www.basketball-reference.com/req/202106291/images/players/vanvlfr01.jpg
392,4,Will Barton,27,DEN,0.0,62.0,505,0.123,81,33.1,15.7,5.0,4.1,1.0,0.6,.452,.370,.805,6.2,.111,2018,https://www.basketball-reference.com//players/b/bartowi01.html,https://www.basketball-reference.com/req/202106291/images/players/bartowi01.jpg
393,5,Wayne Ellington,30,MIA,0.0,9.0,505,0.018,77,26.5,11.2,2.8,1.0,0.7,0.1,.407,.392,.859,4.5,.105,2018,https://www.basketball-reference.com//players/e/ellinwa01.html,https://www.basketball-reference.com/req/202106291/images/players/ellinwa01.jpg
394,6,Kelly Olynyk,26,MIA,0.0,7.0,505,0.014,76,23.4,11.5,5.7,2.7,0.8,0.5,.497,.379,.770,5.5,.148,2018,https://www.basketball-reference.com//players/o/olynyke01.html,https://www.basketball-reference.com/req/202106291/images/players/olynyke01.jpg
395,7T,Jordan Clarkson,25,TOT,0.0,5.0,505,0.010,81,23.3,13.9,2.7,2.7,0.7,0.1,.451,.352,.800,3.0,.077,2018,https://www.basketball-reference.com//players/c/clarkjo01.html,https://www.basketball-reference.com/req/202106291/images/players/clarkjo01.jpg
396,7T,Nikola Mirotić,26,TOT,0.0,5.0,505,0.010,55,27.2,15.6,7.4,1.5,0.8,0.7,.447,.377,.818,4.0,.128,2018,https://www.basketball-reference.com//players/m/mirotni01.html,https://www.basketball-reference.com/req/202106291/images/players/mirotni01.jpg
397,9,Kyle Kuzma,22,LAL,0.0,4.0,505,0.008,77,31.2,16.1,6.3,1.8,0.6,0.4,.450,.366,.707,3.8,.077,2018,https://www.basketball-reference.com//players/k/kuzmaky01.html,https://www.basketball-reference.com/req/202106291/images/players/kuzmaky01.jpg
398,10T,Terry Rozier,23,BOS,0.0,3.0,505,0.006,80,25.9,11.3,4.7,2.9,1.0,0.2,.395,.381,.772,5.6,.130,2018,https://www.basketball-reference.com//players/r/roziete01.html,https://www.basketball-reference.com/req/202106291/images/players/roziete01.jpg
399,10T,Dwyane Wade,36,TOT,0.0,3.0,505,0.006,67,22.9,11.4,3.8,3.4,0.9,0.7,.438,.288,.714,1.1,.036,2018,https://www.basketball-reference.com//players/w/wadedw01.html,https://www.basketball-reference.com/req/202106291/images/players/wadedw01.jpg
400,12T,J.J. Barea,33,DAL,0.0,1.0,505,0.002,69,23.2,11.6,2.9,6.3,0.5,0.0,.439,.367,.784,3.3,.098,2018,https://www.basketball-reference.com//players/b/bareajo01.html,https://www.basketball-reference.com/req/202106291/images/players/bareajo01.jpg
401,12T,Marco Belinelli,31,TOT,0.0,1.0,505,0.002,80,24.3,12.1,1.9,1.9,0.8,0.2,.441,.377,.908,3.7,.092,2018,https://www.basketball-reference.com//players/b/belinma01.html,https://www.basketball-reference.com/req/202106291/images/players/belinma01.jpg
402,12T,Rodney Hood,25,TOT,0.0,1.0,505,0.002,60,26.9,14.7,2.8,1.6,0.8,0.2,.429,.381,.860,2.7,.081,2018,https://www.basketball-reference.com//players/h/hoodro01.html,https://www.basketball-reference.com/req/202106291/images/players/hoodro01.jpg
403,12T,Luc Mbah a Moute,31,HOU,0.0,1.0,505,0.002,61,25.6,7.5,3.0,0.9,1.2,0.4,.481,.364,.684,2.8,.087,2018,https://www.basketball-reference.com//players/m/mbahalu01.html,https://www.basketball-reference.com/req/202106291/images/players/mbahalu01.jpg
404,12T,Jakob Poeltl,22,TOR,0.0,1.0,505,0.002,82,18.6,6.9,4.8,0.7,0.5,1.2,.659,.500,.594,5.6,.175,2018,https://www.basketball-reference.com//players/p/poeltja01.html,https://www.basketball-reference.com/req/202106291/images/players/poeltja01.jpg
405,12T,Tomáš Satoranský,26,WAS,0.0,1.0,505,0.002,73,22.5,7.2,3.2,3.9,0.7,0.2,.523,.465,.781,5.0,.145,2018,https://www.basketball-reference.com//players/s/satorto01.html,https://www.basketball-reference.com/req/202106291/images/players/satorto01.jpg
406,1,Lou Williams,32,LAC,96.0,489.0,500,0.978,75,26.6,20.0,3.0,5.4,0.8,0.1,.425,.361,.876,5.1,.123,2019,https://www.basketball-reference.com//players/w/willilo02.html,https://www.basketball-reference.com/req/202106291/images/players/willilo02.jpg
407,2,Domantas Sabonis,22,IND,1.0,190.0,500,0.380,74,24.8,14.1,9.3,2.9,0.6,0.4,.590,.529,.715,7.6,.197,2019,https://www.basketball-reference.com//players/s/sabondo01.html,https://www.basketball-reference.com/req/202106291/images/players/sabondo01.jpg
408,3,Montrezl Harrell,25,LAC,2.0,142.0,500,0.284,82,26.3,16.6,6.5,2.0,0.9,1.3,.615,.176,.643,8.7,.193,2019,https://www.basketball-reference.com//players/h/harremo01.html,https://www.basketball-reference.com/req/202106291/images/players/harremo01.jpg
409,4,Spencer Dinwiddie,25,BRK,0.0,34.0,500,0.068,68,28.1,16.8,2.4,4.6,0.6,0.3,.442,.335,.806,4.8,.121,2019,https://www.basketball-reference.com//players/d/dinwisp01.html,https://www.basketball-reference.com/req/202106291/images/players/dinwisp01.jpg
410,5,Terrence Ross,27,ORL,0.0,12.0,500,0.024,81,26.5,15.1,3.5,1.7,0.9,0.4,.428,.383,.875,4.3,.095,2019,https://www.basketball-reference.com//players/r/rosste01.html,https://www.basketball-reference.com/req/202106291/images/players/rosste01.jpg
411,6,Derrick Rose,30,MIN,0.0,11.0,500,0.022,51,27.3,18.0,2.7,4.3,0.6,0.2,.482,.370,.856,3.0,.102,2019,https://www.basketball-reference.com//players/r/rosede01.html,https://www.basketball-reference.com/req/202106291/images/players/rosede01.jpg
412,7,Dwyane Wade,37,MIA,0.0,8.0,500,0.016,72,26.2,15.0,4.0,4.2,0.8,0.5,.433,.330,.708,2.4,.061,2019,https://www.basketball-reference.com//players/w/wadedw01.html,https://www.basketball-reference.com/req/202106291/images/players/wadedw01.jpg
413,8,Dennis Schröder,25,OKC,1.0,5.0,500,0.010,79,29.3,15.5,3.6,4.1,0.8,0.2,.414,.341,.819,2.9,.060,2019,https://www.basketball-reference.com//players/s/schrode01.html,https://www.basketball-reference.com/req/202106291/images/players/schrode01.jpg
414,9,Monte Morris,23,DEN,0.0,3.0,500,0.006,82,24.0,10.4,2.4,3.6,0.9,0.0,.493,.414,.802,6.2,.151,2019,https://www.basketball-reference.com//players/m/morrimo01.html,https://www.basketball-reference.com/req/202106291/images/players/morrimo01.jpg
415,10,Andre Iguodala,35,GSW,0.0,2.0,500,0.004,68,23.2,5.7,3.7,3.2,0.9,0.8,.500,.333,.582,4.2,.129,2019,https://www.basketball-reference.com//players/i/iguodan01.html,https://www.basketball-reference.com/req/202106291/images/players/iguodan01.jpg
416,11T,Malik Beasley,22,DEN,0.0,1.0,500,0.002,81,23.2,11.3,2.5,1.2,0.7,0.1,.474,.402,.848,4.5,.115,2019,https://www.basketball-reference.com//players/b/beaslma01.html,https://www.basketball-reference.com/req/202106291/images/players/beaslma01.jpg
417,11T,Dāvis Bertāns,26,SAS,0.0,1.0,500,0.002,76,21.5,8.0,3.5,1.3,0.5,0.4,.450,.429,.883,4.0,.118,2019,https://www.basketball-reference.com//players/b/bertada01.html,https://www.basketball-reference.com/req/202106291/images/players/bertada01.jpg
418,11T,Jae Crowder,28,UTA,0.0,1.0,500,0.002,80,27.1,11.9,4.8,1.7,0.8,0.4,.399,.331,.721,4.4,.097,2019,https://www.basketball-reference.com//players/c/crowdja01.html,https://www.basketball-reference.com/req/202106291/images/players/crowdja01.jpg
419,11T,Ed Davis,29,BRK,0.0,1.0,500,0.002,81,17.9,5.8,8.6,0.8,0.4,0.4,.616,.000,.617,5.7,.191,2019,https://www.basketball-reference.com//players/d/davised01.html,https://www.basketball-reference.com/req/202106291/images/players/davised01.jpg
420,1,Montrezl Harrell,26,LAC,58.0,397.0,500,0.794,63,27.8,18.6,7.1,1.7,0.6,1.1,.580,.000,.658,7.0,.191,2020,https://www.basketball-reference.com//players/h/harremo01.html,https://www.basketball-reference.com/req/202106291/images/players/harremo01.jpg
421,2,Dennis Schröder,26,OKC,35.0,328.0,500,0.656,65,30.8,18.9,3.6,4.0,0.7,0.2,.469,.385,.839,3.6,.087,2020,https://www.basketball-reference.com//players/s/schrode01.html,https://www.basketball-reference.com/req/202106291/images/players/schrode01.jpg
422,3,Lou Williams,33,LAC,7.0,127.0,500,0.254,65,28.7,18.2,3.1,5.6,0.7,0.2,.418,.352,.861,4.1,.105,2020,https://www.basketball-reference.com//players/w/willilo02.html,https://www.basketball-reference.com/req/202106291/images/players/willilo02.jpg
423,4T,George Hill,33,MIL,0.0,17.0,500,0.034,59,21.5,9.4,3.0,3.1,0.8,0.1,.516,.460,.842,5.5,.210,2020,https://www.basketball-reference.com//players/h/hillge01.html,https://www.basketball-reference.com/req/202106291/images/players/hillge01.jpg
424,4T,Christian Wood,24,DET,0.0,17.0,500,0.034,62,21.4,13.1,6.3,1.0,0.5,0.9,.567,.386,.744,5.1,.183,2020,https://www.basketball-reference.com//players/w/woodch01.html,https://www.basketball-reference.com/req/202106291/images/players/woodch01.jpg
425,6,Goran Dragić,33,MIA,0.0,6.0,500,0.012,59,28.2,16.2,3.2,5.1,0.7,0.2,.441,.367,.776,3.5,.102,2020,https://www.basketball-reference.com//players/d/dragigo01.html,https://www.basketball-reference.com/req/202106291/images/players/dragigo01.jpg
426,7,Derrick Rose,31,DET,0.0,5.0,500,0.010,50,26.0,18.1,2.4,5.6,0.8,0.3,.490,.306,.871,2.5,.092,2020,https://www.basketball-reference.com//players/r/rosede01.html,https://www.basketball-reference.com/req/202106291/images/players/rosede01.jpg
427,8,Dāvis Bertāns,27,WAS,0.0,2.0,500,0.004,54,29.3,15.4,4.5,1.7,0.7,0.6,.434,.424,.852,3.5,.107,2020,https://www.basketball-reference.com//players/b/bertada01.html,https://www.basketball-reference.com/req/202106291/images/players/bertada01.jpg
428,9,Dwight Howard,34,LAL,0.0,1.0,500,0.002,69,18.9,7.5,7.3,0.7,0.4,1.1,.729,.600,.514,5.4,.197,2020,https://www.basketball-reference.com//players/h/howardw01.html,https://www.basketball-reference.com/req/202106291/images/players/howardw01.jpg
